,Cer 36:1;O2,Cer 40:0;O2,Cer 40:1;O2,Cer 40:2;O2,Cer 41:2;O2,Cer 42:1;O2,Cer 42:2;O2,DG 35:0,Hex2Cer 40:0;O2,Hex2Cer 40:1;O2,HexCer 36:1;O2,HexCer 40:0;O2,HexCer 40:1;O2,HexCer 40:2;O2,HexCer 42:1;O2,HexCer 42:2;O2,LPA 18:1,LPC 16:0,LPC 18:0,LPC 18:1,LPC 20:1,LPC 20:4,LPC 22:6,LPC O-16:0,LPC O-18:0,LPE 18:0,LPE 18:1,LPE 20:0,LPE 22:1,LPE 22:4,LPE 22:6,LPG 20:1,LPS 16:0,PA 32:0,PA 32:1,PA 34:1,PA 36:1,PA 36:2,PA 36:4,PA 38:3,PA 38:4,PA 38:5,PA 40:4,PA 40:6,PC 30:0,PC 32:0,PC 32:1,PC 34:0,PC 34:1,PC 34:2,PC 35:0,PC 36:1,PC 36:2,PC 36:3,PC 38:1,PC 38:2,PC 38:4,PC 38:5,PC 38:6,PC 38:7,PC 40:1,PC 40:2,PC 40:4,PC 40:6,PC 40:7,PC 42:1,PC O-32:0,PC O-34:1,PC O-36:1,PE 36:0,PE 36:1,PE 38:4,PE 38:6,PE 38:7,PE 40:4,PE 40:6,PE 40:7,PE 42:6,PE 42:9,PE O-36:1,PG 34:1,PG 35:0,PG 36:1,PG 36:2,PG 37:1,PG 38:3,PG 38:4,PG 40:4,PG 40:5,PG 40:6,PS 32:1,PS 34:1,PS 36:0,PS 36:1,PS 36:2,PS 36:3,PS 36:4,PS 38:1,PS 38:5,PS 40:6,PS 42:6,PS 42:9,SM 36:1;O2,SM 41:2;O2,SM 42:1;O2,SM 42:2;O2
LPC O-18:0,-0.6099784420770796,0.8928784150309844,0.8106647444196787,0.743343397678851,0.8794313032651044,0.726716576673029,0.7498000897813566,-0.5740959313376826,0.888035360133299,0.9099612074525779,0.8880757033343104,0.8632288031030153,0.8082863091328544,0.8177654599617259,0.8190249157464417,0.8510817513276419,0.13758758986537675,-0.037911008626080926,0.25412347032420357,0.5807891814446153,-0.24985024231554606,-0.4160516885200507,-0.580258235889836,0.3475719556979451,1.0,0.034156139752377614,0.8823633027934172,0.8205759441589116,0.8009871788906561,0.3231797247580926,-0.46491149444911206,0.5987081907811335,0.9137344915843905,-0.4540455052027391,-0.04954918091986571,-0.6867060200553318,-0.379120925126353,-0.333536553392585,-0.28477816581157606,0.233505730689299,0.5661004214379414,-0.7659435567047446,-0.6017740912750598,-0.5656814254314015,-0.15272677154918757,-0.5017292949668747,-0.3532179104450272,-0.434252440276874,-0.123990258945938,-0.45871253303565196,0.13025342058100076,0.7498844561259662,0.5531604623564292,-0.4158949065470501,0.9183414599393324,0.8918500704319359,-0.5117412393142993,-0.6848398794835481,-0.3416935839887048,-0.5210071972503905,0.6993632965997012,0.9284556223270761,-0.1927568641183297,-0.16232219491400535,-0.32255613401299016,0.6597339320385907,-0.3582675708108291,0.7539204798434219,0.8650617875380089,-0.5713606297157804,0.41887500731400384,-0.42895405951559934,-0.4988223840360064,-0.4634534569895621,-0.16306458861405987,-0.3391464507387666,-0.5268463923316137,-0.5077844663723837,-0.40695841639294617,0.780623525759382,-0.37020109093113457,-0.5603055723557524,-0.4073666104722706,-0.4000874783952805,0.8207220629129772,-0.5013725575334766,-0.6356998041865318,-0.5024394133417379,-0.5446136453960266,-0.34870008136741376,0.5576812634680506,-0.20735112367756425,-0.380279352369495,0.6710054724299577,-0.23792121307959643,-0.6085242998959576,-0.0960281823947588,0.8658077996299157,-0.6622362816155292,-0.4944213071609211,0.8968567538949628,-0.4416726978612884,-0.5028596907765608,-0.6065414178257245,0.6425737613213088,0.8233845908067235
LPE 18:0,0.2777583731367371,0.1247464412536126,0.036527151275619035,0.13393195430985858,0.16888407374756675,0.011846150455314036,0.12896128460226577,0.12348979843922893,0.14814035278317816,0.11337684820175555,0.0009870955979741749,0.09883576667018078,0.20625348941201258,0.21871499301044542,0.1841667487809156,0.18014718294937002,-0.048530675368798716,-0.5978674960475282,0.21657684963155419,0.3813678175304772,0.672121154505484,-0.017467912220504287,-0.037484073900254565,0.17396757441144997,0.034156139752377614,1.0,0.23080793213449718,0.07446450413477516,0.06600629438180333,0.3206028870141375,0.18158189826452,0.2950898533460361,0.1256352667924945,0.7097750555502077,0.4491771942401917,0.07664258056019023,0.14319801545295255,0.37422424908759483,-0.019441966866609116,0.2831025660372791,0.19859887459015435,-0.11971483620707393,0.2185804314968025,0.11885055280019956,0.2270676680530963,-0.14543544884217602,0.31170556363429597,-0.04551777700504477,0.0800239615859491,0.06538054552670665,-0.05029165933003984,0.32547598985272425,0.29386235615624645,0.16044632875713227,0.1665006166688705,0.17425616814291656,0.3524629438986427,-0.00155085469747838,0.005255210318542669,0.15582308164878744,0.18250314378833132,0.11442166945554977,0.4645527757566936,0.02900626782658198,0.09881923837718296,0.1465536569418653,0.7743599618050008,0.08936363999323428,0.14879021362568828,0.17052861255840204,0.2157250949744509,0.2863578134131684,0.07736874433056833,0.45484187841113244,0.29075813948850515,0.11840619152564863,0.04758812702941373,0.12860186038501956,-0.00981511901353717,0.0694220225799333,0.5120667791907412,0.1829963723436763,-0.10518557019124185,0.08912036906381657,0.3048275782366724,0.36693069695965014,-0.009698184602935492,0.30218398135051977,0.19109964256543063,0.016908350224507877,0.036502097776498654,0.6182171085220082,0.02891234098436911,0.23236016266185466,0.04877394469849717,0.13762703443626204,0.32446661793197223,0.07583754411235191,0.16250142686585364,0.18758811113522442,0.06974843753603199,0.2183193607486757,0.16576320370820027,-0.007637328424770626,0.055005750629564074,0.0961042811658234
LPE 18:1,-0.49970357993626013,0.9328134333520414,0.8421910630176747,0.8241260221351281,0.9236282094308111,0.7379528962979426,0.8243474317861935,-0.5407157870612805,0.9129820174797763,0.913741695756287,0.8646213106893195,0.9220628925204278,0.904397039563549,0.8992122041479578,0.9070926422373776,0.9238972221711452,0.16665730120791852,-0.16705910222454365,0.24268547700380358,0.6118084543437814,-0.13663829343910927,-0.41273550359955996,-0.633492246141043,0.3206036135565968,0.8823633027934172,0.23080793213449718,1.0,0.8704145764444364,0.8512944744716451,0.47033718634145655,-0.39354530648301844,0.5976519155711191,0.9503032315832732,-0.3089661014639498,0.11163415273352659,-0.6390740418724034,-0.3756884815360182,-0.25796850479624833,-0.2870120282887075,0.2938692885895905,0.6192669304705891,-0.7446530738937793,-0.5529362236766239,-0.5034172095157721,-0.05690352428044228,-0.48464749475629665,-0.1694179455184931,-0.41322832339640975,-0.026999532544416057,-0.41950391862043795,0.023566363406360036,0.7562891186868269,0.5889772452991953,-0.36911182767301476,0.9112023491387764,0.8869295258973844,-0.42562836757642003,-0.641000143385569,-0.37587415084344733,-0.5146230048744399,0.7470366653195932,0.9335076807370668,-0.11146276118494192,-0.2523780564159941,-0.36171105667116366,0.697496552589043,-0.1875460223543066,0.8224901799341349,0.9233901892090914,-0.5121367220939111,0.54516920615803,-0.27004499109838764,-0.43804998367508674,-0.36386811740752784,-0.04174054595571845,-0.29829869871492765,-0.47080850202104096,-0.5416727485186664,-0.4272194124458026,0.8472740729396884,-0.23444988929629992,-0.525721024767781,-0.4132009564976167,-0.36025285838328897,0.8525437879390162,-0.41441081115224304,-0.5977780953911179,-0.4349662140475449,-0.4806499699911125,-0.3795316916263328,0.5295075964701716,-0.0741602716923715,-0.3789542531237114,0.7793192691725631,-0.212738989079141,-0.5946951305853734,-0.043948672000024565,0.9066233910299343,-0.6069974167837265,-0.3953280755733126,0.9036203272878809,-0.40875847981623603,-0.4671387413031748,-0.5786416794013739,0.6817030779122342,0.8855002041447909
LPE 20:0,-0.5825019468523265,0.8507743620399364,0.9240185460673316,0.760423196748126,0.8048446500215616,0.8370037354347868,0.7390860120069246,-0.6841447521480007,0.8204192842872291,0.8172377809146745,0.8679378256398238,0.95288844534188,0.8762127450434035,0.838842792399791,0.8762950445776848,0.8820021754404536,0.1813100413448632,-0.05627417006432484,0.14434388802520495,0.4974583299473176,-0.26876600880743695,-0.37636184838998854,-0.6723739848555158,0.23803259820955341,0.8205759441589116,0.07446450413477516,0.8704145764444364,1.0,0.9744829520838036,0.4320452854420134,-0.4928950846334629,0.4918454242787345,0.8848409677781112,-0.3905281406658473,0.15061951090501322,-0.6318505716408143,-0.4835017656716237,-0.36074788913043226,-0.25926187761282965,0.19008534449663086,0.5359447428353963,-0.6631972545829007,-0.6115298226261672,-0.528102171807671,-0.03339639300375023,-0.45230333322222666,-0.21448108096496035,-0.4545636743505156,-0.08740709575824396,-0.42703260776715024,-0.17058812544417462,0.6014821148673992,0.4818518547666693,-0.43207784504532204,0.7969561625714089,0.8432510970755264,-0.49662338589566524,-0.6029760342691197,-0.4696827740284133,-0.6123012374605975,0.6713690802284902,0.8969764496177381,-0.24437609322674364,-0.35677222367321737,-0.47939379779694263,0.6235200242729416,-0.29783817388419637,0.8763145680784322,0.9372820635689432,-0.5331775795833165,0.43785377437617634,-0.32317581294824416,-0.5018756787414186,-0.4236706878241867,-0.10960094750853075,-0.4459533543335888,-0.48863788992616647,-0.6437855376258421,-0.4945475778774677,0.966861478162294,-0.35762802670899213,-0.6075642597187106,-0.44599636547413574,-0.37786074457976476,0.7036093497145739,-0.4832763382577288,-0.5551271705053723,-0.49670878462190926,-0.5240881035518665,-0.4734732531548295,0.42394902312441646,-0.19931829045248114,-0.3561846945999208,0.6692989008016429,-0.23620015896054097,-0.6527747357714568,-0.1531425192266436,0.9541426621766127,-0.6872875044543403,-0.4779820665924862,0.8339167973841314,-0.39842747155017,-0.4822856497249704,-0.5310646285753692,0.6777497696648277,0.8628157692803889
LPE 22:1,-0.5736139336272619,0.830237168429345,0.9234105205606944,0.7422893006948347,0.7778984509393364,0.8350239880727807,0.7177492765118533,-0.6804860620179419,0.7940229122754785,0.7939173387861248,0.8451187722229564,0.9425283738910494,0.8602794352629822,0.8249089545522446,0.857474950874114,0.8715465663275832,0.18668069958878764,-0.04815873065296236,0.13308734871663086,0.47770174412853234,-0.27040796901941744,-0.3686149554644578,-0.6601656139593701,0.22792103403243583,0.8009871788906561,0.06600629438180333,0.8512944744716451,0.9744829520838036,1.0,0.4231185413138226,-0.4799470447466545,0.4666024253817989,0.8623181190484895,-0.38607848933086475,0.1564125908630887,-0.6171552431867733,-0.4746492819013601,-0.35513220514850674,-0.24714850809677938,0.18615558425099157,0.5213888275442818,-0.6419196178411642,-0.6014944607026047,-0.5202567912089114,-0.02757047127503392,-0.43781468590207095,-0.2023273046171331,-0.4431488461398415,-0.08438428095932844,-0.4158641212915047,-0.17442945931997983,0.5821686918943805,0.4711942429777134,-0.42697477371799664,0.7778933525742202,0.8298778623122895,-0.4901386842849754,-0.5875504545641704,-0.4626872159934304,-0.6061736347101311,0.6540055587038773,0.8780321684106591,-0.24814317328981103,-0.348985930795477,-0.4757639149907288,0.6050394405479042,-0.30056647723285573,0.8693700624105734,0.9198437099820332,-0.5207065737145964,0.4252709437275001,-0.3147019166856437,-0.48754795280067353,-0.41393186774723834,-0.11177282575904648,-0.43765021984329916,-0.4760200267203631,-0.6332129727852704,-0.4822766479192122,0.9622482029831735,-0.3505361498303406,-0.5991017439162323,-0.43463215517637704,-0.36815852731107074,0.6767561954460186,-0.4791293469304729,-0.5417775412775118,-0.4912120479837158,-0.5222863654727595,-0.4664335948156489,0.4142697238872986,-0.2016607919010725,-0.3507586164564937,0.654808178607165,-0.2268604404634596,-0.6434766743889647,-0.16132838916637668,0.9452320793036618,-0.6749854916798659,-0.4696923560640836,0.8107321713943785,-0.3861269827180777,-0.4722489125981,-0.5138674607382597,0.6666093797269468,0.8482036104264403
LPE 22:4,-0.06463955252205791,0.45717971747027136,0.40759708330931854,0.42891053730395445,0.45797855047494523,0.3630718013565098,0.41706497072282445,-0.18953686438164857,0.42424588689509857,0.42165794905984444,0.3718157718368404,0.44394413078783845,0.4834734078827513,0.48434989488035585,0.4753873477508656,0.48835404304183366,0.16810668101053092,-0.16990795678311374,0.1449059622140598,0.43734695353925734,0.11499559950984406,-0.10033673332589425,-0.3596765220845662,0.28564699408947175,0.3231797247580926,0.3206028870141375,0.47033718634145655,0.4320452854420134,0.4231185413138226,1.0,-0.07558565491034673,0.3957150057278542,0.4270273767449426,0.03679901626875083,0.3451835504536668,-0.1788369174057775,-0.19313135496529507,0.09697957652910327,-0.02531827852780047,0.3302932441374367,0.48119576152905025,-0.26423660993125714,-0.125138282300089,-0.029618004972842466,0.20047862312952625,-0.14481242928351096,0.19534313991187385,-0.12956658641528482,0.15663303095334402,-0.12748079191649614,-0.18629049935900652,0.4298264536585137,0.42785925923113116,-0.03010324022157528,0.3131944862112974,0.4306980395580756,0.03337211589001292,-0.10742913690370903,-0.2840640022283514,-0.27913876763829915,0.39669158505391194,0.44540342131555494,0.1294178374626017,-0.4341428746173414,-0.2751167044350001,0.356030640505996,0.17749212601180334,0.4722201653217756,0.4703015059998982,-0.05765626106580053,0.4598749320092638,0.2419217485884843,-0.20821016226688224,0.05571920092121608,0.4695933272368707,-0.17027943062247214,-0.01624346430287745,-0.31492720520776885,-0.22383930754527404,0.427549437066348,0.03878887632122499,-0.2129555289061813,-0.2507624734218356,-0.09128727436392717,0.47531273007063124,-0.007201296427468007,-0.14783618891705283,0.013068454718363114,-0.03012946060323386,-0.2751427567299288,0.2656152407831703,0.09498447903438881,-0.027960951288255098,0.4779949957648265,-0.002906730226979784,-0.2398903101355139,0.16040468232780827,0.44225073787915625,-0.21641176402065251,-0.017171598033001154,0.32535377359868217,-0.06368901354635514,-0.0674320239454176,-0.1697790804588114,0.34083072938225184,0.45330934557225255
LPE 22:6,0.7437052531111169,-0.46567172276886665,-0.48878163621174275,-0.3915211231850178,-0.4298226987131248,-0.42207988344981706,-0.38531587244438426,0.7453578176799525,-0.5487162582987214,-0.546764054102846,-0.5434314536411256,-0.5167669207726748,-0.46669275889477774,-0.451337445597593,-0.4644598583040545,-0.45432812832490693,0.14938913233471945,0.11474724677600498,-0.046771511552840116,-0.0608599216524702,0.5233276931800386,0.23913675859032169,0.6886272898967556,0.21166153823789363,-0.46491149444911206,0.18158189826452,-0.39354530648301844,-0.4928950846334629,-0.4799470447466545,-0.07558565491034673,1.0,-0.13903786618775124,-0.47980088048027486,0.4767861389717584,0.2123466116313504,0.7236271247446091,0.697410261380266,0.6448477831091687,0.5294027727524014,0.14343210609781856,-0.04050471664262286,0.5369470001681279,0.7128561478505508,0.5907347068550532,0.35175949079882224,0.6046932490098152,0.47415902521861064,0.6784874659553638,0.5093082383040622,0.4994565791960755,0.07387775006920581,-0.12966878950357416,-0.019294893417858675,0.46405334706649276,-0.36356774786687773,-0.402735812398346,0.5956233816714394,0.5369991158227442,0.6292788776433508,0.6646113453056678,-0.3690218021954381,-0.5182616930582805,0.3732430150000627,0.5528432315420196,0.6165580817345545,-0.34568111986616423,0.3672997977007418,-0.40548374415658234,-0.5238235604845144,0.7198110168684982,0.14636064483288333,0.5781204948819877,0.7717104993833942,0.49815121780712573,0.328061847907744,0.7642384842886253,0.6134640860910299,0.7267568724729568,0.6383197079849192,-0.4820736732677432,0.47038637088239527,0.7334435206369166,0.7117718620003165,0.4622980759167409,-0.21139245620894231,0.48094123743214234,0.5406900954772313,0.5959843705426724,0.5833219131687968,0.6267760654901066,-0.09817109369775043,0.26004347183188387,0.5689543349758193,-0.2621043846358658,0.6210592902790462,0.7260902045132301,0.5559293417421275,-0.49947707756863363,0.779428366461942,0.7692050282358245,-0.3911501010170393,0.4326094221223172,0.6713492941000087,0.6418000686866726,-0.44241322613880807,-0.448741109721538
LPG 20:1,-0.1774527327230422,0.5560878107801588,0.46084379775604145,0.4788440838580836,0.5630588969404656,0.40627001770697424,0.4836960349114308,-0.20659700668736225,0.5032879507771603,0.5426371685338175,0.5042071028543709,0.5160420300840762,0.5146882664947083,0.5300105484343297,0.5115018036956034,0.5326908793155692,0.017935807971829157,-0.10149936239650797,0.6313135161294559,0.8703844092776133,0.2528749604806339,0.13097077590626888,-0.1630566788381412,0.4823963592675763,0.5987081907811335,0.2950898533460361,0.5976519155711191,0.4918454242787345,0.4666024253817989,0.3957150057278542,-0.13903786618775124,1.0,0.5765785891951587,-0.05657526276863065,0.2629027134647405,-0.2989198687063193,-0.1123516120256353,0.10782679367766544,-0.09201894868079322,0.4196678524441528,0.6416630567953425,-0.4673358743422687,-0.07982615848934023,-0.10282670590502761,0.17432293219408732,-0.2121374413206365,-0.06954578478213563,-0.17689846454356445,0.11508080144288475,-0.05793969175503927,0.1600216491826139,0.7685565478797199,0.7009620185433617,0.11753075808277308,0.6380521017454628,0.721063527955444,0.05570112812451094,-0.28201978828183066,-0.08364025740344591,-0.1336625433568215,0.46956030379578284,0.5860941607586561,0.32306163330673626,0.025544866810308344,0.007056017688444493,0.4305453709026279,0.0828789947657248,0.5024121235499582,0.5644369775238042,-0.13854423177196235,0.43386372451981947,-0.006075089199485598,-0.21660177955257728,-0.03492298583200134,0.2049449469205272,-0.14257232705451245,-0.17630882909802115,-0.13822472582921,-0.269661638703863,0.4593663390818957,-0.06579926132852612,-0.13169814276595557,-0.15055344464540954,-0.00657073770031603,0.8191420363041999,0.08085684901927717,-0.13478499804391442,0.06433816494044431,0.009073629212659919,-0.07857023275258553,0.31958709019941506,0.09513098408151657,0.07890335838580216,0.4793689385285149,0.0556081684917091,-0.16930068184714833,0.3920597453620072,0.5105984676122873,-0.26982603927849125,-0.13444976801772368,0.581950240682003,-0.2773595451412171,-0.009172288951775827,-0.28355952621375546,0.40999846373114873,0.5187215926994309
LPS 16:0,-0.581002538558202,0.9454238741376874,0.8614081570594384,0.8062265225541448,0.9261625379902991,0.7602392070977758,0.8070713493681951,-0.6137912324871215,0.9244388829491295,0.9385390231642684,0.9274752371289374,0.943937624951947,0.8908030000602495,0.8855622965221461,0.8993977942905096,0.9195752393077388,0.11842089890497942,-0.16429405700576274,0.20624554954816685,0.562222199796428,-0.23354552163503894,-0.419597212026661,-0.6775736536068757,0.260377287095161,0.9137344915843905,0.1256352667924945,0.9503032315832732,0.8848409677781112,0.8623181190484895,0.4270273767449426,-0.47980088048027486,0.5765785891951587,1.0,-0.4013512257002794,0.026069077113089402,-0.6962898637469188,-0.44799842908655824,-0.35174566382368005,-0.3221038544935575,0.2290345166467975,0.5863745158850066,-0.7840733433255125,-0.6152872566984527,-0.5505263733745364,-0.12282445977573703,-0.5044237839297235,-0.27829139271592707,-0.46132678887192136,-0.090764139489987,-0.4673137814921087,0.000286112196937234,0.728332266492111,0.5509894308366435,-0.42790362513688895,0.8942400578017627,0.8924551240481323,-0.5037109492435535,-0.6931695618041773,-0.41070488613964495,-0.5711098297249818,0.743796023840977,0.9662131992999836,-0.2186884715636351,-0.2925140900762523,-0.4084880878303271,0.7019947678368283,-0.29317435976182105,0.8215129158807299,0.933959304392432,-0.5792598208148748,0.4871401248499436,-0.342994180130205,-0.4883970081088558,-0.43663938220112575,-0.10522992678239068,-0.3593593394832157,-0.5143087834092698,-0.602581808521991,-0.4662578439363716,0.8541768996761048,-0.3096772195164055,-0.5875706806111799,-0.4321963195723466,-0.40878079308650367,0.8277594961347692,-0.4975044252980313,-0.6248470481503062,-0.5061496459707714,-0.534588647613023,-0.4157409968083539,0.49674118251241095,-0.15632902760109385,-0.4138645483990892,0.7403153103521608,-0.2643913455044767,-0.6599547012092001,-0.11651414686538938,0.9336041218443061,-0.6826882662552459,-0.4726762133043107,0.9278935515757308,-0.44796466517407757,-0.5325851207537857,-0.618218755282108,0.6879603902764447,0.8716733971959804
PA 32:0,0.6212612481587353,-0.39143124812962343,-0.40031721684991245,-0.296896951317553,-0.3493572549619402,-0.3776669369699443,-0.30151724450924955,0.46506027019258056,-0.38526021356819345,-0.4265050857843551,-0.4963418321534777,-0.41167403708989025,-0.30607855261711386,-0.3029608882386126,-0.32421442373896303,-0.3461850184077687,-0.0035292375127686936,-0.3802466344895412,0.05474138279641773,0.025799561584770977,0.7401815890923941,0.24497935573356694,0.3636765218184749,0.11501730653618905,-0.4540455052027391,0.7097750555502077,-0.3089661014639498,-0.3905281406658473,-0.38607848933086475,0.03679901626875083,0.4767861389717584,-0.05657526276863065,-0.4013512257002794,1.0,0.4662222042752973,0.5287118341384148,0.4370819080763469,0.5465210291328065,0.28519536438142384,0.13388778358958037,-0.094872860940772,0.3833250925624699,0.6109441412604188,0.4448777370106341,0.3469128691910111,0.280595726422339,0.5423946347923794,0.33043773023311934,0.24633974792595384,0.40112486387185975,-0.09448726258298205,-0.0801300708381057,0.010305209560269583,0.4197173598648227,-0.32770214137008763,-0.31695650321530805,0.660143635276991,0.45559311160662636,0.30886061682240745,0.5116746577807714,-0.24924261440641518,-0.4186374387472056,0.5400724268512325,0.2489826787382593,0.3622536279661411,-0.250739795352456,0.8455587796345465,-0.3250742391483991,-0.3674038270274224,0.5666358655467493,0.007037315451887154,0.5338363059581251,0.41602515225991554,0.720349078106929,0.3293154845548711,0.36011267010307885,0.4035460714231712,0.4539060028175104,0.311283310900195,-0.3767530682013535,0.6785913884812994,0.5548535504010019,0.2374500094200847,0.37381586854342336,-0.17879315557279477,0.6146644206380425,0.43223318254925486,0.616377757878199,0.5357892759662388,0.3183843343338971,-0.2017584647139278,0.6739457141994846,0.36776837822694686,-0.19343905052453628,0.2822882147628972,0.5731074750463119,0.42517221568527097,-0.4082095746405895,0.5646291201002834,0.48807571181024334,-0.4012425115362677,0.5107530321009,0.5127829779424503,0.46521631286424203,-0.32054027863201634,-0.3684713575694703
PA 32:1,0.31933378921786354,0.02581349977515252,0.09808884416952876,0.09119278373776575,0.01655828130277952,0.06189041397277635,0.057455538136605415,0.043991639758427896,-0.04789431785049492,-0.04887554886114084,-0.05689827282238896,0.08783032644361075,0.10152810010243533,0.08708339378204016,0.07132968159200148,0.06451758177514265,0.2660599972341652,-0.11046136599324728,0.17470976565472307,0.2794384153353023,0.4874148941195132,0.20328609355877258,-0.03300930469837908,0.36672558269460154,-0.04954918091986571,0.4491771942401917,0.11163415273352659,0.15061951090501322,0.1564125908630887,0.3451835504536668,0.2123466116313504,0.2629027134647405,0.026069077113089402,0.4662222042752973,1.0,0.3481703082310304,0.19348017822594887,0.3824444900954435,0.3578378626379851,0.27109804815756805,0.3539686942000496,0.21922583213299626,0.32363631090250483,0.2924034858495829,0.4278270910928665,0.206257314434519,0.5421472612069383,0.1667997364048377,0.30568818667431796,0.20690192461937879,-0.3152120771511383,0.1865277758538066,0.22668514188803518,0.2580012174827231,0.005128661262759258,0.0736827515968045,0.40863017759473147,0.28952468942224846,-0.11620325828073125,0.010491059302665829,0.025416484764435896,0.017478426937585022,0.4984450027787627,-0.018609681589490463,-0.021649061026133714,-0.006649762062886624,0.4705361751833049,0.20296098942603602,0.14003014275509065,0.36908021912862826,0.3101154915520717,0.5369172681933503,0.12948556509558656,0.5467801635363111,0.4072921786497719,-0.006750009132994424,0.30193289012936003,-0.006487198136713147,0.0019742047463437384,0.16995701663323254,0.2556690076642206,0.22267855285562607,0.11328170674635199,0.21374222066489462,0.1570179122999797,0.3491029849703684,0.2638951773122816,0.3996204727580808,0.32381394978819117,-0.10622802939968042,0.10087462821179341,0.3578400407960554,0.4015624900254716,0.09599070615920031,0.3116922572212363,0.22346545961595737,0.3501172201534739,0.10160735226737848,0.12885104968295244,0.24698932961744657,0.03518249755395775,0.28164979473620594,0.3880281013089497,0.27823419224155627,0.012317331820795861,0.06675945354471483
PA 34:1,0.7893934766370024,-0.6821137573471349,-0.6390348805059864,-0.5690343308256967,-0.6673388373212197,-0.5548178536447822,-0.5705657587584743,0.7167497152037565,-0.7469624884915652,-0.7541589166770631,-0.7259121068246793,-0.6813535772894812,-0.6351845059660391,-0.6401602225360228,-0.6366790328009637,-0.6448205635303355,0.16423569946148456,0.11587607916079266,-0.15629900818833808,-0.24499595094066548,0.5361805883644928,0.33903503462523954,0.6963391128752427,0.18650883347300112,-0.6867060200553318,0.07664258056019023,-0.6390740418724034,-0.6318505716408143,-0.6171552431867733,-0.1788369174057775,0.7236271247446091,-0.2989198687063193,-0.6962898637469188,0.5287118341384148,0.3481703082310304,1.0,0.7667025310076806,0.718355605679619,0.6826808627406138,0.08694723650696319,-0.16264687633925218,0.7606553794560145,0.8395008563510195,0.7185011765845786,0.4210790037368641,0.6608690922804376,0.5283644426483112,0.6591026276764906,0.3949023455311822,0.5980608086897763,-0.0723687215548985,-0.3766817972724766,-0.1989900446101188,0.5328040869891292,-0.6352957293538344,-0.6400779638467375,0.6647714914584923,0.7172985730042747,0.542215477726295,0.6662410887155764,-0.5527185110267506,-0.7137319796825319,0.35234171151207416,0.4034335751230143,0.5178773602311786,-0.5164857184272604,0.38597127882438614,-0.5705461081851071,-0.6794341045910528,0.850862838675459,-0.058991099113131655,0.638351530992255,0.7386518965065059,0.5995246950618683,0.34681664276621627,0.6200146775812632,0.7297139493214532,0.6558712578356505,0.652602865916216,-0.6065919823705587,0.4437385972700504,0.806204682738815,0.6520309981576556,0.5510727971592105,-0.4769929941899798,0.5632699179726801,0.6925408203593059,0.676286604265341,0.7014296441425018,0.5457935801987608,-0.2563627080720797,0.22625054033503028,0.6698030314393767,-0.5043353314545381,0.5170410093552187,0.8271841685831758,0.515716229136206,-0.6677353377033612,0.7969068756757969,0.7205309956549847,-0.6131371307599768,0.5214113106734478,0.7061527895656178,0.7967762296095969,-0.5805828823868135,-0.6534345644292491
PA 36:1,0.6730218839085896,-0.4317044523160197,-0.478079677090289,-0.3773910647221892,-0.4010784624643749,-0.41560282682099503,-0.3622342597480145,0.6857373165276166,-0.4938222658551803,-0.49836689669593276,-0.5164978226881488,-0.49323388375420757,-0.4295473124319815,-0.41797610597506907,-0.4202245382578146,-0.4135360761102081,0.11769767080806236,0.05851787313245397,-0.03510757955271174,-0.04437162692660895,0.526141807192326,0.1830211216130875,0.6545619026491777,0.27471433004802714,-0.379120925126353,0.14319801545295255,-0.3756884815360182,-0.4835017656716237,-0.4746492819013601,-0.19313135496529507,0.697410261380266,-0.1123516120256353,-0.44799842908655824,0.4370819080763469,0.19348017822594887,0.7667025310076806,1.0,0.6876852711911163,0.5558499181396522,0.2200748758671295,-0.032014160562963696,0.466188994942061,0.7143295950202811,0.5420945464374025,0.33478355033133833,0.5000416559923031,0.3939961305617106,0.6067451652240167,0.3846253985574745,0.504206614348043,0.18460073406052227,-0.05609440515327739,0.0004636116869498875,0.4427812210939097,-0.2857352267678771,-0.3584825300952659,0.5739657958111989,0.4810234580924339,0.6187259112934868,0.6637500853969774,-0.33364520661924846,-0.46461364113391684,0.3482241872461662,0.5974481011936231,0.6185289448503989,-0.3043746968585874,0.2943389162993995,-0.4475769184346492,-0.50001383735765,0.6965398361545353,0.0723944516803062,0.4827982588566856,0.6957594720553023,0.45762356531945825,0.27995470577895304,0.7361651227387234,0.5783440555774113,0.7017617145090885,0.6638493572150688,-0.4763258649653633,0.4449252621452028,0.7694991532657472,0.6068362297617297,0.4712207322347756,-0.17751839640172362,0.44422927321366745,0.48188962404951896,0.5822297352558052,0.5798010555461818,0.6168670233374809,-0.09359963732399373,0.2275035154800121,0.547395200076311,-0.28471492903051504,0.4445298388022166,0.7581692711615848,0.557301107449815,-0.481927306414876,0.725627491899888,0.6446878590698402,-0.3334663759383639,0.3660157658652681,0.5867893117072002,0.614958340290779,-0.4331524596171064,-0.46054043332794986
